nom_station,mois,jour,temperature,humidite,precipitations,vent,pression,indice_uv,score
Station_Marrakech,juin,3,20,94,nan,nan,nan,nan,0
Station_Marrakech,juin,4,nan,nan,nan,81,nan,2,0
Station_Marrakech,juin,5,nan,nan,nan,97,nan,nan,0
Station_Marrakech,juin,6,nan,59,12,54,nan,nan,0
Station_Marrakech,juin,7,37,nan,nan,nan,nan,5,0
Station_Marrakech,juin,8,nan,6,nan,44,nan,10,0
Station_Marrakech,juin,9,nan,67,nan,nan,982,11,0
Station_Marrakech,juin,10,nan,83,nan,nan,nan,nan,0
Station_Marrakech,juin,11,9,nan,nan,43,1022,nan,0
Station_Marrakech,juin,12,32,15,nan,nan,1039,nan,0
Station_Marrakech,juin,13,32,0,nan,56,981,3,0
Station_Marrakech,juin,14,32,33,nan,85,nan,2,0
Station_Marrakech,juin,15,nan,12,14,nan,nan,nan,0
Station_Marrakech,juin,16,38,nan,13,nan,995,nan,0
Station_Marrakech,juin,17,40,nan,2,nan,1030,nan,0
Station_Marrakech,juin,18,nan,nan,1,54,1034,3,0
Station_Marrakech,juin,19,25,63,nan,nan,1036,nan,0
Station_Marrakech,juin,20,28,11,7,nan,1024,3,0
Station_Marrakech,juin,21,14,nan,10,nan,1011,0,0
Station_Marrakech,juin,22,nan,58,18,95,nan,nan,0
Station_Marrakech,juin,23,nan,89,nan,97,nan,nan,0
Station_Marrakech,juin,24,nan,41,nan,nan,nan,3,0
Station_Marrakech,juin,25,nan,nan,nan,99,nan,6,0
Station_Marrakech,juin,26,34,68,nan,42,nan,nan,0
Station_Marrakech,juin,27,nan,30,16,15,nan,nan,0
Station_Marrakech,juin,28,nan,19,nan,66,nan,nan,0
Station_Marrakech,juin,29,18,nan,11,nan,nan,2,0
Station_Marrakech,juin,30,nan,88,nan,nan,1004,6,0
Station_Marrakech,juillet,1,nan,nan,14,65,1031,6,0
Station_Marrakech,juillet,2,5,nan,18,92,nan,9,0
Station_Marrakech,juillet,3,23,94,nan,nan,nan,nan,0
Station_Marrakech,juillet,4,18,nan,18,nan,1020,6,0
Station_Marrakech,juillet,5,24,45,nan,nan,nan,nan,0
Station_Marrakech,juillet,6,13,13,1,44,nan,3,56
Station_Marrakech,juillet,7,2,nan,nan,nan,nan,10,0
Station_Marrakech,juillet,8,nan,nan,7,nan,nan,4,0
Station_Marrakech,juillet,9,2,nan,nan,nan,984,nan,0
Station_Marrakech,juillet,10,27,nan,3,nan,nan,8,0
Station_Marrakech,juillet,11,24,nan,11,nan,1030,10,0
Station_Marrakech,juillet,12,24,nan,10,nan,nan,nan,0
Station_Marrakech,juillet,13,nan,89,13,nan,nan,3,0
Station_Marrakech,juillet,14,nan,nan,nan,8,nan,3,0
Station_Marrakech,juillet,15,nan,43,17,nan,nan,nan,0
Station_Marrakech,juillet,16,10,nan,1,nan,nan,8,0
Station_Marrakech,juillet,17,nan,80,nan,nan,992,nan,0
Station_Marrakech,juillet,18,nan,83,3,10,nan,9,0
Station_Marrakech,juillet,19,nan,nan,14,nan,nan,nan,0
Station_Marrakech,juillet,20,28,77,6,100,nan,10,43
Station_Marrakech,juillet,21,7,53,nan,nan,nan,nan,0
Station_Marrakech,juillet,22,9,nan,18,nan,nan,6,0
Station_Marrakech,juillet,23,17,nan,nan,nan,nan,nan,0
Station_Marrakech,juillet,24,33,79,15,nan,nan,nan,0
Station_Marrakech,juillet,25,nan,nan,nan,nan,996,0,0
Station_Marrakech,juillet,26,13,19,2,nan,1030,1,0
Station_Marrakech,juillet,27,20,30,8,nan,1002,nan,0
Station_Marrakech,juillet,28,nan,50,nan,nan,1013,6,0
Station_Marrakech,juillet,29,24,81,nan,nan,1034,nan,0
Station_Marrakech,juillet,30,nan,20,nan,0,nan,5,0
Station_Marrakech,juillet,31,25,60,10,38,1007,nan,0
Station_Marrakech,aout,1,nan,50,3,nan,nan,nan,0
Station_Marrakech,aout,2,11,5,10,nan,1005,nan,0
Station_Marrakech,aout,3,nan,nan,nan,nan,1037,5,0
Station_Marrakech,aout,4,22,nan,nan,53,995,7,0
Station_Marrakech,aout,5,nan,15,nan,nan,nan,3,0
Station_Marrakech,aout,6,nan,62,14,58,1028,nan,0
Station_Marrakech,aout,7,nan,79,19,nan,1031,0,0
Station_Marrakech,aout,8,34,48,10,38,nan,nan,0
Station_Marrakech,aout,9,nan,nan,10,nan,997,7,0
Station_Marrakech,aout,10,0,75,nan,49,nan,nan,0
Station_Marrakech,aout,11,nan,nan,14,nan,nan,4,0
Station_Marrakech,aout,12,nan,18,5,nan,nan,nan,0
Station_Marrakech,aout,13,1,nan,13,nan,995,9,0
Station_Marrakech,aout,14,40,nan,9,nan,nan,11,0
Station_Marrakech,aout,15,20,nan,nan,52,1003,2,0
Station_Marrakech,aout,16,nan,nan,15,33,nan,11,0
Station_Marrakech,aout,17,nan,nan,17,nan,995,nan,0
Station_Marrakech,aout,18,nan,nan,nan,53,nan,11,0
Station_Marrakech,aout,19,20,31,3,nan,1018,nan,0
Station_Marrakech,aout,20,19,73,nan,nan,1015,3,0
Station_Marrakech,aout,21,37,16,nan,68,1025,nan,0
Station_Marrakech,aout,22,7,nan,nan,nan,981,nan,0
Station_Marrakech,aout,23,32,37,11,nan,1008,nan,0
Station_Marrakech,aout,24,nan,49,17,73,nan,nan,0
Station_Marrakech,aout,25,9,59,nan,nan,1033,nan,0
Station_Marrakech,aout,26,nan,nan,15,nan,nan,1,0
Station_Marrakech,aout,27,nan,nan,10,38,1028,nan,0
Station_Marrakech,aout,28,nan,nan,nan,nan,nan,8,0
Station_Marrakech,aout,29,nan,nan,18,34,nan,nan,0
Station_Marrakech,aout,30,5,nan,nan,nan,nan,10,0
Station_Marrakech,aout,31,nan,nan,nan,42,nan,2,0
Station_Marrakech,septembre,1,nan,nan,nan,53,nan,10,0
Station_Marrakech,septembre,2,5,nan,nan,nan,nan,nan,0
Station_Marrakech,septembre,3,nan,66,nan,79,nan,9,0
Station_Marrakech,septembre,4,nan,nan,18,nan,nan,7,0
Station_Marrakech,septembre,5,nan,27,nan,nan,nan,11,0
Station_Marrakech,septembre,6,nan,nan,15,73,nan,nan,0
Station_Marrakech,septembre,7,nan,nan,5,58,1037,0,0
Station_Marrakech,septembre,8,14,nan,8,18,1034,nan,0
Station_Marrakech,septembre,9,25,nan,5,nan,nan,10,0
Station_Marrakech,septembre,10,25,7,nan,nan,1016,2,0
Station_Marrakech,septembre,11,nan,nan,nan,0,nan,4,0
Station_Marrakech,septembre,12,nan,nan,3,nan,nan,nan,0
Station_Marrakech,septembre,13,nan,48,11,nan,nan,nan,0
Station_Marrakech,septembre,14,33,15,20,nan,nan,0,0
Station_Marrakech,septembre,15,nan,nan,nan,nan,nan,nan,0
Station_Marrakech,septembre,16,9,nan,13,nan,1026,2,0
Station_Marrakech,septembre,17,nan,7,nan,55,nan,nan,0
Station_Marrakech,septembre,18,1,nan,nan,nan,1037,nan,0
Station_Marrakech,septembre,19,nan,nan,nan,45,995,5,0
Station_Marrakech,septembre,20,nan,nan,nan,88,990,nan,0
Station_Marrakech,septembre,21,nan,33,6,nan,nan,10,0
Station_Marrakech,septembre,22,nan,2,9,nan,nan,nan,0
Station_Marrakech,septembre,23,4,88,20,nan,1036,9,0
Station_Marrakech,septembre,24,nan,nan,nan,nan,nan,nan,0
Station_Marrakech,septembre,25,nan,nan,7,nan,nan,nan,0
Station_Marrakech,septembre,26,36,nan,nan,8,nan,nan,0
Station_Marrakech,septembre,27,nan,nan,13,49,997,nan,0
Station_Marrakech,septembre,28,nan,36,15,36,986,3,0
Station_Marrakech,septembre,29,14,70,nan,8,1007,nan,0
Station_Marrakech,septembre,30,nan,4,14,60,1005,10,0
Station_Marrakech,octobre,1,36,nan,16,nan,nan,nan,0
Station_Marrakech,octobre,2,33,100,1,nan,1031,nan,0
Station_Marrakech,octobre,3,26,nan,14,nan,nan,2,0
Station_Marrakech,octobre,4,1,nan,9,nan,nan,7,0
Station_Marrakech,octobre,5,nan,99,nan,nan,nan,7,0
Station_Marrakech,octobre,6,13,nan,nan,45,1001,0,0
Station_Marrakech,octobre,7,nan,nan,nan,81,nan,nan,0
Station_Marrakech,octobre,8,nan,nan,nan,nan,1022,nan,0
Station_Marrakech,octobre,9,nan,16,nan,nan,nan,2,0
Station_Marrakech,octobre,10,nan,99,12,nan,nan,nan,0
Station_Marrakech,octobre,11,nan,74,1,81,1017,nan,0
Station_Marrakech,octobre,12,nan,nan,3,42,nan,nan,0
Station_Marrakech,octobre,13,nan,36,nan,nan,nan,5,0
Station_Marrakech,octobre,14,nan,nan,9,nan,989,7,0
Station_Marrakech,octobre,15,nan,nan,nan,nan,nan,nan,0
Station_Marrakech,octobre,16,0,nan,nan,nan,nan,nan,0
Station_Marrakech,octobre,17,nan,nan,nan,nan,nan,9,0
Station_Marrakech,octobre,18,3,85,3,64,nan,nan,0
Station_Marrakech,octobre,19,nan,18,nan,77,1030,7,0
Station_Marrakech,octobre,20,nan,nan,12,80,nan,nan,0
Station_Marrakech,octobre,21,7,nan,5,nan,1037,nan,0
Station_Marrakech,octobre,22,nan,nan,nan,23,nan,nan,0
Station_Marrakech,octobre,23,4,63,nan,nan,1019,nan,0
Station_Marrakech,octobre,24,22,nan,nan,43,1013,nan,0
Station_Marrakech,octobre,25,31,92,nan,nan,999,0,0
Station_Marrakech,octobre,26,10,42,nan,53,nan,nan,0
Station_Marrakech,octobre,27,17,nan,13,nan,nan,nan,0
Station_Marrakech,octobre,28,27,nan,15,71,nan,7,0
Station_Marrakech,octobre,29,nan,17,nan,53,nan,nan,0
Station_Marrakech,octobre,30,nan,63,1,nan,nan,8,0
Station_Marrakech,octobre,31,14,nan,nan,nan,nan,4,0
Station_Marrakech,novembre,1,28,nan,nan,nan,nan,11,0
Station_Marrakech,novembre,2,22,nan,7,nan,nan,nan,0
Station_Marrakech,novembre,3,nan,78,nan,55,1023,8,0
Station_Marrakech,novembre,4,19,nan,nan,nan,nan,1,0
Station_Marrakech,novembre,5,nan,nan,11,62,nan,nan,0
Station_Marrakech,novembre,6,20,nan,19,nan,nan,7,0
Station_Marrakech,novembre,7,nan,nan,18,nan,995,nan,0
Station_Marrakech,novembre,8,nan,69,20,60,nan,nan,0
Station_Marrakech,novembre,9,nan,36,nan,92,1026,6,0
Station_Marrakech,novembre,10,23,nan,nan,nan,nan,nan,0
Station_Marrakech,novembre,11,21,6,13,nan,1033,2,0
Station_Marrakech,novembre,12,nan,72,2,nan,nan,10,0
Station_Marrakech,novembre,13,40,22,16,nan,994,2,0
Station_Marrakech,novembre,14,10,nan,nan,29,nan,5,0
Station_Marrakech,novembre,15,21,6,nan,5,993,nan,0
Station_Marrakech,novembre,16,0,nan,20,70,993,5,0
Station_Marrakech,novembre,17,nan,nan,nan,44,988,nan,0
Station_Marrakech,novembre,18,nan,nan,nan,nan,985,6,0
Station_Marrakech,novembre,19,nan,53,nan,27,nan,7,0
Station_Marrakech,novembre,20,nan,28,14,nan,nan,6,0
Station_Marrakech,novembre,21,35,nan,nan,23,nan,nan,0
Station_Marrakech,novembre,22,nan,75,nan,3,1001,2,0
Station_Marrakech,novembre,23,nan,nan,nan,nan,nan,10,0
Station_Marrakech,novembre,24,nan,24,nan,25,nan,10,0
Station_Marrakech,novembre,25,34,nan,nan,95,1004,nan,0
Station_Marrakech,novembre,26,nan,nan,17,nan,981,nan,0
Station_Marrakech,novembre,27,nan,100,3,nan,nan,2,0
Station_Marrakech,novembre,28,27,nan,nan,50,1037,3,0
Station_Marrakech,novembre,29,20,nan,1,nan,1010,4,0
Station_Marrakech,novembre,30,nan,55,7,23,992,5,0
Station_Marrakech,decembre,1,nan,22,nan,29,1005,11,0
Station_Marrakech,decembre,2,2,27,nan,32,1024,nan,0
Station_Marrakech,decembre,3,38,nan,4,nan,nan,nan,0
Station_Marrakech,decembre,4,33,nan,nan,nan,1024,nan,0
Station_Marrakech,decembre,5,nan,nan,nan,nan,990,3,0
Station_Marrakech,decembre,6,nan,nan,nan,nan,1021,6,0
Station_Marrakech,decembre,7,nan,28,nan,nan,nan,nan,0
Station_Marrakech,decembre,8,nan,nan,3,92,nan,nan,0
Station_Marrakech,decembre,9,nan,54,nan,nan,nan,nan,0
Station_Marrakech,decembre,10,29,38,5,nan,nan,nan,0
Station_Marrakech,decembre,11,nan,nan,nan,nan,nan,nan,0
Station_Marrakech,decembre,12,27,nan,nan,nan,988,nan,0
Station_Marrakech,decembre,13,nan,nan,nan,nan,nan,0,0
Station_Marrakech,decembre,14,nan,56,nan,31,1031,nan,0
Station_Marrakech,decembre,15,32,nan,nan,nan,1035,nan,0
Station_Marrakech,decembre,16,23,85,nan,nan,1008,nan,0
Station_Marrakech,decembre,17,30,82,4,nan,nan,9,0
Station_Marrakech,decembre,18,0,nan,17,41,nan,nan,0
Station_Marrakech,decembre,19,nan,nan,16,18,1018,11,0
Station_Marrakech,decembre,20,8,nan,nan,24,1035,nan,0
Station_Marrakech,decembre,21,7,70,13,2,nan,nan,0
Station_Marrakech,decembre,22,nan,nan,nan,nan,nan,11,0
Station_Marrakech,decembre,23,nan,23,nan,76,nan,nan,0
Station_Marrakech,decembre,24,nan,11,1,33,1010,3,0
Station_Marrakech,decembre,25,38,nan,10,86,1036,nan,0
Station_Marrakech,decembre,26,nan,93,nan,30,nan,nan,0
Station_Marrakech,decembre,27,nan,82,20,48,nan,9,0
Station_Marrakech,decembre,28,21,56,nan,nan,1010,7,0
Station_Marrakech,decembre,29,nan,5,1,nan,nan,nan,0
Station_Marrakech,decembre,30,nan,nan,11,25,nan,nan,0
Station_Marrakech,decembre,31,nan,nan,0,nan,nan,nan,0
